Longitude,Latitude,Depth(km),Magnitude,DateTime
-17.8357,28.5652,10.2,2.6,2021-10-24T17:09:38Z
-17.8435,28.5677,10.5,3.1,2021-10-24T17:13:40Z
-17.8402,28.5563,10.3,4,2021-10-24T17:15:17Z
-17.8371,28.5645,12.5,2.5,2021-10-24T17:23:09Z
-17.8317,28.574,10,2.8,2021-10-24T17:25:00Z
-17.8161,28.5569,11.6,2.7,2021-10-24T17:28:07Z
-17.8176,28.569,9.8,2.8,2021-10-24T17:30:34Z
-17.836,28.5673,10.4,2.8,2021-10-24T17:32:27Z
-17.8364,28.5624,10.2,2.7,2021-10-24T17:36:59Z
-17.8376,28.5607,11.8,2.9,2021-10-24T17:44:24Z
-17.846,28.5612,11.4,3.4,2021-10-24T17:46:27Z
-17.8428,28.5657,9.9,2.8,2021-10-24T17:53:16Z
-17.823,28.5688,13.9,3.2,2021-10-24T18:13:08Z
-17.8428,28.569,12.1,2.8,2021-10-24T18:17:40Z
-17.8349,28.5532,12.5,3.5,2021-10-24T18:27:33Z
-17.8516,28.5525,11,3.9,2021-10-24T18:33:45Z
-17.8547,28.5604,10.7,2.8,2021-10-24T18:36:41Z
-17.832,28.5614,11,2.9,2021-10-24T18:42:11Z
-17.8524,28.5532,10.1,2.8,2021-10-24T18:44:20Z
-17.8311,28.5632,11.1,2.7,2021-10-24T18:47:37Z
-17.8405,28.5597,10.3,2.7,2021-10-24T18:49:13Z
-17.8509,28.5616,10.6,3.1,2021-10-24T18:52:35Z
-17.8349,28.5596,11,2.8,2021-10-24T18:54:49Z
-17.8235,28.5622,23.7,3,2021-10-24T19:00:26Z
-17.8251,28.5678,9,2.8,2021-10-24T19:03:52Z
-17.8341,28.5608,10.1,2.7,2021-10-24T19:09:42Z
-17.8619,28.5628,10.6,2.7,2021-10-24T19:29:03Z
-17.8426,28.5578,10.2,2.9,2021-10-24T19:37:24Z
-17.8487,28.5587,11.3,3.9,2021-10-24T19:44:13Z
-17.834,28.5595,12.3,2.8,2021-10-24T19:52:22Z
-17.8375,28.5514,11.7,3.2,2021-10-24T20:03:03Z
-17.8427,28.5621,11.5,3,2021-10-24T20:05:32Z
-17.8288,28.5593,10.5,3,2021-10-24T20:09:13Z
-17.8399,28.569,12.1,2.6,2021-10-24T20:10:28Z
-17.8419,28.5595,10.1,2.7,2021-10-24T20:16:10Z
-17.8266,28.5634,12.2,3,2021-10-24T20:30:44Z
-17.846800000000002,28.5802,8.2,2.6,2021-10-24T20:35:23Z
-17.8487,28.573,8.8,2.8,2021-10-24T20:39:24Z
-17.8534,28.5642,10.7,2.9,2021-10-24T20:40:27Z
-17.8598,28.572,8.8,3.4,2021-10-24T20:42:05Z
-17.8479,28.5554,13.4,3.3,2021-10-24T20:42:30Z
-17.8613,28.5661,9.2,3,2021-10-24T20:49:19Z
-17.837,28.5631,11.6,3,2021-10-24T20:54:13Z
-17.837,28.5596,11.6,3.1,2021-10-24T20:56:22Z
-17.8284,28.5615,9.8,2.9,2021-10-24T21:01:51Z
-17.8257,28.5611,11.5,3.1,2021-10-24T21:02:41Z
-17.8427,28.5486,10.5,3.3,2021-10-24T21:07:19Z
-17.8632,28.5553,10.4,2.9,2021-10-24T21:12:33Z
-17.8353,28.561,12.1,2.9,2021-10-24T21:16:08Z
-17.8365,28.5418,14.4,2.8,2021-10-24T21:17:17Z
-17.8256,28.5605,13.9,2.7,2021-10-24T21:20:44Z
-17.8442,28.5658,10.2,2.8,2021-10-24T21:21:43Z
-17.8291,28.5626,10.3,2.8,2021-10-24T21:22:58Z
-17.8332,28.5547,11.3,2.8,2021-10-24T21:25:10Z
-17.8189,28.5609,12.7,3,2021-10-24T21:26:35Z
-17.8528,28.5633,10,2.8,2021-10-24T21:29:29Z
-17.8469,28.5572,12.1,3.2,2021-10-24T21:31:43Z
-17.8318,28.5568,12.3,2.7,2021-10-24T21:45:01Z
-17.8539,28.5532,13.4,2.9,2021-10-24T21:45:05Z
-17.8423,28.5493,31.2,3.2,2021-10-24T21:55:16Z
-17.8419,28.5625,9.7,3.3,2021-10-24T21:59:25Z
-17.8477,28.564,12.5,2.7,2021-10-24T22:06:39Z
-17.8383,28.566,11.5,2.5,2021-10-24T22:21:21Z
-17.8425,28.5708,11.1,2.7,2021-10-24T22:23:24Z
-17.8391,28.5627,10.4,2.9,2021-10-24T22:30:19Z
-17.8483,28.5559,11.1,3,2021-10-24T22:32:34Z
-17.8144,28.5879,11.4,3,2021-10-24T22:32:46Z
-17.8345,28.5633,10.4,2.8,2021-10-24T22:34:40Z
-17.8426,28.5634,13.3,2.8,2021-10-24T22:40:33Z
-17.8426,28.5666,10.5,3.1,2021-10-24T22:43:33Z
-17.8557,28.5652,10.1,2.9,2021-10-24T22:52:25Z
-17.826,28.5656,10.2,3.4,2021-10-24T22:53:59Z
-17.8454,28.5644,9.7,2.9,2021-10-24T22:58:05Z
-17.8479,28.5693,10.7,2.7,2021-10-24T22:59:44Z
-17.8384,28.5617,8.9,2.5,2021-10-24T23:15:07Z
-17.8324,28.5685,11.4,2.5,2021-10-24T23:18:10Z
-17.8442,28.5637,13.3,3.2,2021-10-24T23:21:05Z
-17.8056,28.593,7.8,2.4,2021-10-24T23:28:13Z
-17.8601,28.5636,11.3,2.8,2021-10-24T23:39:22Z
-17.8614,28.5675,10.6,2.8,2021-10-24T23:42:08Z
-17.8225,28.5754,9.9,2.5,2021-10-24T23:47:14Z
-17.8353,28.5595,13,2.7,2021-10-23T00:00:20Z
-17.817,28.5587,14.4,2.9,2021-10-23T00:07:10Z
-17.8275,28.5627,10.5,2.8,2021-10-23T00:10:36Z
-17.8419,28.5495,14.5,2.7,2021-10-23T00:16:08Z
-17.8377,28.5579,12,3.1,2021-10-23T00:19:22Z
-17.8409,28.5634,11.5,3.2,2021-10-23T00:22:34Z
-17.8324,28.572,9.6,2.7,2021-10-23T00:31:39Z
-17.8296,28.561,11.4,3.9,2021-10-23T00:44:13Z
-17.8233,28.5685,10.1,2.7,2021-10-23T00:50:19Z
-17.8425,28.5577,13.1,3.3,2021-10-23T01:10:57Z
-17.8444,28.5687,10.8,2.9,2021-10-23T01:36:28Z
-17.8426,28.5785,10.9,2.7,2021-10-23T01:52:34Z
-17.8351,28.5695,11.8,3,2021-10-23T01:59:46Z
-17.8262,28.5626,10.3,2.6,2021-10-23T02:12:14Z
-17.8309,28.5759,35.3,3.9,2021-10-23T02:19:50Z
-17.8079,28.5584,13,2.5,2021-10-23T02:23:47Z
-17.8172,28.5681,13.7,2.7,2021-10-23T02:25:55Z
-17.8451,28.5597,11.5,3.2,2021-10-23T02:53:20Z
-17.8362,28.5602,13.9,3.2,2021-10-23T03:14:59Z
-17.8383,28.5609,10.5,2.7,2021-10-23T03:54:02Z
-17.829,28.5543,12.8,2.8,2021-10-23T03:59:23Z
-17.8241,28.5769,36.5,3.8,2021-10-23T04:00:54Z
-17.8165,28.5751,10.9,2.5,2021-10-23T04:05:54Z
-17.8346,28.5601,11.6,3.7,2021-10-23T04:07:38Z
-17.8338,28.5575,12.6,2.5,2021-10-23T04:17:57Z
-17.8282,28.5662,11.2,2.7,2021-10-23T04:26:37Z
-17.8382,28.5731,9.1,2.6,2021-10-23T04:28:39Z
-17.8387,28.5733,9,2.6,2021-10-23T04:40:49Z
-17.8308,28.5632,11,2.4,2021-10-23T05:11:42Z
-17.8359,28.5585,12.3,2.5,2021-10-23T05:17:00Z
-17.8214,28.5702,10.2,2.4,2021-10-23T05:33:01Z
-17.8302,28.5543,13.4,3.9,2021-10-23T05:58:39Z
-17.8229,28.5491,12.7,2.5,2021-10-23T06:00:43Z
-17.8315,28.5602,11.1,3.9,2021-10-23T06:07:00Z
-17.8327,28.5399,13.8,2.8,2021-10-23T06:10:37Z
-17.8209,28.5661,12.3,2.9,2021-10-23T06:18:51Z
-17.8309,28.5634,11,3.5,2021-10-23T06:32:20Z
-17.8455,28.5549,11.2,2.6,2021-10-23T07:13:38Z
-17.8083,28.5548,35.9,3.4,2021-10-23T07:21:24Z
-17.8232,28.5384,35.7,3.2,2021-10-23T07:22:29Z
-17.8342,28.5917,34,2.7,2021-10-23T07:24:03Z
-17.816,28.5754,36.4,4.3,2021-10-23T07:28:27Z
-17.817,28.6251,37.9,2.9,2021-10-23T07:35:33Z
-17.829,28.5661,11.6,3.1,2021-10-23T07:52:54Z
-17.7964,28.5466,13.8,2.9,2021-10-23T07:54:44Z
-17.8506,28.5469,11.1,2.8,2021-10-23T08:05:09Z
-17.8287,28.5531,13.6,3.1,2021-10-23T08:22:37Z
-17.8239,28.5516,13.9,3,2021-10-23T08:29:49Z
-17.8199,28.5618,10.9,2.8,2021-10-23T09:08:21Z
-17.8412,28.55,12.9,2.6,2021-10-23T09:27:24Z
-17.7844,28.625,39.3,3.2,2021-10-23T10:04:58Z
-17.8175,28.5674,13.8,2.8,2021-10-23T10:31:34Z
-17.817,28.5635,11.4,3.1,2021-10-23T10:36:35Z
-17.8244,28.5561,14,3,2021-10-23T10:49:56Z
-17.8081,28.5907,37,3.1,2021-10-23T10:55:59Z
-17.8259,28.5566,13.8,2.9,2021-10-23T11:05:03Z
-17.8224,28.5596,13.5,3,2021-10-23T11:18:20Z
-17.8303,28.5594,10.5,2.7,2021-10-23T11:23:59Z
-17.8332,28.5534,12.2,2.8,2021-10-23T12:02:12Z
-17.8299,28.5709,10.7,2.5,2021-10-23T13:00:07Z
-17.8383,28.5636,9.6,2.6,2021-10-23T13:05:48Z
-17.8289,28.5617,12.2,2.7,2021-10-23T13:09:19Z
-17.8277,28.5647,11.8,2.8,2021-10-23T13:18:42Z
-17.8569,28.5337,34.2,3.1,2021-10-23T13:42:41Z
-17.8301,28.5681,10.8,2.6,2021-10-23T13:47:18Z
-17.8456,28.5631,10.4,3.3,2021-10-23T13:52:48Z
-17.8319,28.5656,10.2,2.6,2021-10-23T14:03:41Z
-17.8512,28.5519,13.6,2.7,2021-10-23T14:31:11Z
-17.837,28.578,37.8,3.4,2021-10-23T14:35:14Z
-17.842,28.5499,11.3,3,2021-10-23T14:37:39Z
-17.8283,28.5614,10.8,2.5,2021-10-23T14:43:25Z
-17.8327,28.5577,13.2,3.1,2021-10-23T14:51:43Z
-17.8386,28.5608,12.1,3.4,2021-10-23T15:17:32Z
-17.7898,28.5951,38.1,4.9,2021-10-23T15:34:49Z
-17.8533,28.5605,11.4,2.8,2021-10-23T15:54:10Z
-17.8329,28.5637,10.6,2.7,2021-10-23T16:06:22Z
-17.8423,28.5599,38.7,3.1,2021-10-23T16:29:45Z
-17.8395,28.5685,10,3,2021-10-23T17:15:03Z
-17.8268,28.5674,10.3,2.7,2021-10-23T17:19:41Z
-17.8355,28.558,11.2,3.1,2021-10-23T17:23:32Z
-17.8103,28.5517,13.7,2.6,2021-10-23T17:45:15Z
-17.8297,28.5612,11.3,2.7,2021-10-23T18:28:48Z
-17.8317,28.566,12.5,3.5,2021-10-23T18:55:37Z
-17.8365,28.5703,12.4,3.3,2021-10-23T19:02:27Z
-17.8396,28.5761,9.9,2.4,2021-10-23T19:27:44Z
-17.8403,28.5559,13.3,3.1,2021-10-23T19:34:02Z
-17.8265,28.5637,8.4,2.4,2021-10-23T19:47:34Z
-17.8266,28.5579,13.4,3,2021-10-23T19:55:10Z
-17.8179,28.5717,10.3,2.7,2021-10-23T20:09:02Z
-17.8307,28.5602,10.6,2.9,2021-10-23T20:14:25Z
-17.8389,28.5583,12.3,2.9,2021-10-23T20:22:49Z
-17.8411,28.5572,13.7,2.6,2021-10-23T20:25:58Z
-17.8415,28.5679,10.3,2.6,2021-10-23T20:32:21Z
-17.8277,28.569,10.2,2.6,2021-10-23T20:36:51Z
-17.8428,28.5589,12.6,3.3,2021-10-23T20:40:53Z
-17.8324,28.5614,12.4,3,2021-10-23T20:49:48Z
-17.8516,28.5657,9.6,3.2,2021-10-23T20:59:46Z
-17.8275,28.572,9,2.8,2021-10-23T21:02:33Z
-17.8672,28.5639,10.8,3,2021-10-23T21:27:40Z
-17.8208,28.5602,18.9,2.9,2021-10-23T21:33:01Z
-17.8177,28.5529,12.4,2.5,2021-10-23T21:47:02Z
-17.8306,28.5489,19.8,2.9,2021-10-23T21:51:02Z
-17.8414,28.5646,11.2,3.6,2021-10-23T22:09:47Z
-17.8435,28.5592,13,2.8,2021-10-23T22:12:12Z
-17.833,28.565,13,3.4,2021-10-23T22:13:44Z
-17.8306,28.5576,14.2,2.6,2021-10-23T22:18:17Z
-17.8318,28.5671,10.5,2.5,2021-10-23T22:38:49Z
-17.8395,28.5641,10.1,2.9,2021-10-23T23:30:56Z
-17.841,28.5778,10.7,2.7,2021-10-23T23:36:26Z
-17.8437,28.5633,12.1,3.4,2021-10-23T23:39:46Z
-17.8467,28.5612,10.5,2.5,2021-10-23T23:57:04Z
-17.8368,28.5738,9,2.8,2021-10-22T00:03:01Z
-17.8383,28.561,10.6,2.7,2021-10-22T00:03:57Z
-17.8213,28.5709,11.5,3,2021-10-22T00:13:55Z
-17.8329,28.5673,10.4,2.5,2021-10-22T00:15:26Z
-17.846800000000002,28.5605,10.3,2.9,2021-10-22T00:25:03Z
-17.8324,28.5667,9.8,2.7,2021-10-22T00:26:41Z
-17.838,28.5625,12.3,2.6,2021-10-22T00:32:37Z
-17.8278,28.5687,11.1,2.6,2021-10-22T00:34:14Z
-17.8414,28.561,10.7,2.6,2021-10-22T00:42:03Z
-17.8228,28.5639,10.3,2.6,2021-10-22T00:56:50Z
-17.8421,28.5625,10.5,2.9,2021-10-22T01:07:52Z
-17.8393,28.5639,10.1,3.4,2021-10-22T01:10:19Z
-17.8361,28.5647,12.3,2.9,2021-10-22T01:13:51Z
-17.8399,28.5685,9.1,2.5,2021-10-22T01:16:04Z
-17.8299,28.5691,11.7,2.7,2021-10-22T01:39:14Z
-17.8206,28.5624,34.6,2.5,2021-10-22T01:51:58Z
-17.842,28.5591,10.2,3,2021-10-22T01:55:04Z
-17.757,28.5402,15.1,2.5,2021-10-22T01:56:40Z
-17.8387,28.572,10.8,3.1,2021-10-22T02:07:11Z
-17.8013,28.5821,14,2.8,2021-10-22T02:09:25Z
-17.834,28.5642,11.3,3,2021-10-22T02:11:43Z
-17.8422,28.568,10.3,3.2,2021-10-22T02:15:53Z
-17.8559,28.5563,11.9,2.9,2021-10-22T02:26:05Z
-17.839,28.562,10.7,3.2,2021-10-22T02:33:25Z
-17.8381,28.568,9.6,2.6,2021-10-22T02:50:07Z
-17.8281,28.5661,10.3,3.2,2021-10-22T03:03:32Z
-17.834,28.5588,10.7,3,2021-10-22T03:14:39Z
-17.8197,28.5576,13,2.6,2021-10-22T03:21:52Z
-17.8328,28.5694,10.6,2.8,2021-10-22T03:49:49Z
-17.839,28.5625,11.7,3.1,2021-10-22T04:18:33Z
-17.8372,28.5611,10.7,2.5,2021-10-22T04:20:03Z
-17.8439,28.5618,11.7,2.5,2021-10-22T04:28:43Z
-17.8419,28.5593,13.9,3.6,2021-10-22T05:09:46Z
-17.8351,28.5605,10.3,2.7,2021-10-22T05:11:54Z
-17.8353,28.5627,10.8,2.6,2021-10-22T05:27:34Z
-17.8355,28.5594,13.1,2.9,2021-10-22T06:17:21Z
-17.8331,28.5618,9.9,2.6,2021-10-22T06:18:29Z
-17.8178,28.5656,10.9,2.8,2021-10-22T06:24:24Z
-17.8361,28.5599,10.3,2.8,2021-10-22T06:40:10Z
-17.8281,28.5625,10.8,2.8,2021-10-22T06:43:54Z
-17.8409,28.5615,10.3,3,2021-10-22T06:52:01Z
-17.8245,28.5868,37.8,4.2,2021-10-22T06:54:49Z
-17.8302,28.5638,12.2,3,2021-10-22T07:05:48Z
-17.8361,28.5628,11,3.4,2021-10-22T07:31:40Z
-17.8405,28.5619,12.8,3,2021-10-22T07:33:54Z
-17.8403,28.5789,11.4,3.5,2021-10-22T07:53:11Z
-17.8429,28.5768,10.4,2.9,2021-10-22T08:04:36Z
-17.8498,28.5721,9.9,2.7,2021-10-22T08:17:57Z
-17.8487,28.5816,12.5,2.6,2021-10-22T08:30:39Z
-17.8475,28.5678,10.5,2.7,2021-10-22T08:40:30Z
-17.8346,28.5788,12.8,3,2021-10-22T08:51:47Z
-17.8431,28.5744,9.6,2.8,2021-10-22T08:55:18Z
-17.841,28.5686,10.9,2.9,2021-10-22T08:59:31Z
-17.8449,28.5773,14,3.2,2021-10-22T09:00:40Z
-17.8211,28.5724,9.8,3.1,2021-10-22T09:15:11Z
-17.8365,28.5822,10.6,2.6,2021-10-22T09:21:24Z
-17.8197,28.5731,10.6,2.6,2021-10-22T09:38:04Z
-17.8307,28.56,12.6,3.7,2021-10-22T09:49:06Z
-17.8406,28.5637,8.9,3,2021-10-22T09:54:19Z
-17.833,28.5759,9.8,2.4,2021-10-22T10:23:40Z
-17.8389,28.5655,10.7,2.6,2021-10-22T10:28:55Z
-17.8411,28.5523,10.6,3,2021-10-22T10:33:45Z
-17.833,28.5601,11.8,3.1,2021-10-22T10:45:40Z
-17.8434,28.5557,10.8,2.7,2021-10-22T11:04:53Z
-17.8422,28.5528,12.6,3.4,2021-10-22T11:11:07Z
-17.8111,28.5595,11.8,3.7,2021-10-22T11:34:19Z
-17.8362,28.5562,12.3,3.3,2021-10-22T11:56:28Z
-17.8317,28.5617,11.1,3.2,2021-10-22T12:09:04Z
-17.8395,28.5654,11.4,2.7,2021-10-22T12:33:03Z
-17.8383,28.565,11.5,3.3,2021-10-22T12:35:45Z
-17.8398,28.5577,13.4,3.1,2021-10-22T13:24:14Z
-17.8278,28.5622,11,2.9,2021-10-22T13:53:52Z
-17.8406,28.5553,13.8,3.2,2021-10-22T13:55:25Z
-17.8296,28.57,30.6,2.9,2021-10-22T14:12:24Z
-17.8248,28.5734,32.3,3.1,2021-10-22T14:13:27Z
-17.8361,28.5391,31.4,3,2021-10-22T14:15:06Z
-17.8194,28.5619,34,3.2,2021-10-22T14:18:00Z
-17.8406,28.5611,33.4,3,2021-10-22T14:24:10Z
-17.8312,28.5737,11.3,3.5,2021-10-22T14:28:47Z
-17.8364,28.5583,12.5,2.9,2021-10-22T14:31:11Z
-17.8496,28.5611,12.2,3,2021-10-22T14:34:45Z
-17.8288,28.5572,12.1,3,2021-10-22T14:38:25Z
-17.8635,28.5421,13.4,2.8,2021-10-22T14:40:35Z
-17.8384,28.5639,14,2.6,2021-10-22T14:42:33Z
-17.812,28.5544,13.6,2.6,2021-10-22T14:56:45Z
-17.8447,28.5611,12,3.7,2021-10-22T15:13:58Z
-17.8462,28.5625,10.1,2.5,2021-10-22T15:23:15Z
-17.8277,28.5729,12.1,2.7,2021-10-22T15:27:05Z
-17.8184,28.5923,37.4,3.9,2021-10-22T15:34:36Z
-17.8307,28.5553,13.2,3.3,2021-10-22T15:36:20Z
-17.8271,28.5598,11.7,3.2,2021-10-22T15:42:59Z
-17.844,28.5669,9.5,2.6,2021-10-22T16:12:19Z
-17.8419,28.5656,13.3,3.2,2021-10-22T16:29:10Z
-17.8341,28.5687,11.9,2.7,2021-10-22T17:21:59Z
-17.8286,28.5584,10.4,2.5,2021-10-22T17:51:19Z
-17.8375,28.5776,11.1,2.6,2021-10-22T17:56:24Z
-17.824,28.5608,14.1,3,2021-10-22T18:03:23Z
-17.8381,28.5604,10,2.5,2021-10-22T18:22:10Z
-17.8281,28.5598,12.2,3,2021-10-22T18:24:09Z
-17.8376,28.5592,10.6,3.7,2021-10-22T18:28:32Z
-17.8469,28.5619,11.8,3,2021-10-22T18:32:28Z
-17.843,28.5588,12.2,2.8,2021-10-22T18:34:24Z
-17.8365,28.5605,12.6,2.9,2021-10-22T18:54:32Z
-17.7938,28.607,36.7,2.9,2021-10-22T19:27:34Z
-17.7932,28.6122,38.8,2.9,2021-10-22T20:00:58Z
-17.836,28.5598,11.3,3.6,2021-10-22T20:05:55Z
-17.8145,28.5922,36.2,3.7,2021-10-22T20:28:18Z
-17.832,28.5526,11.9,2.6,2021-10-22T20:34:11Z
-17.8418,28.5666,9.8,2.7,2021-10-22T20:55:11Z
-17.8358,28.5694,9.8,3.3,2021-10-22T21:05:16Z
-17.8351,28.5601,10.9,3,2021-10-22T21:05:59Z
-17.832,28.5634,10.1,2.9,2021-10-22T21:09:42Z
-17.826,28.5696,10.1,3.2,2021-10-22T21:17:37Z
-17.834,28.5636,10.2,3.4,2021-10-22T21:18:10Z
-17.8505,28.5452,11.7,2.7,2021-10-22T21:21:02Z
-17.8444,28.5658,10.1,2.5,2021-10-22T21:23:14Z
-17.8389,28.5609,10.7,3.3,2021-10-22T21:26:15Z
-17.8431,28.5602,10.4,2.7,2021-10-22T21:29:46Z
-17.8363,28.559,10.5,2.7,2021-10-22T21:31:01Z
-17.8441,28.5628,10.7,2.9,2021-10-22T21:38:35Z
-17.8463,28.5736,10.2,2.6,2021-10-22T21:40:03Z
-17.8281,28.5684,10.4,3.1,2021-10-22T21:42:30Z
-17.839,28.5634,12.5,2.8,2021-10-22T21:53:39Z
-17.8329,28.5611,13.9,3,2021-10-22T22:12:59Z
-17.8387,28.5731,10.8,2.5,2021-10-22T22:22:03Z
-17.8341,28.5596,11.2,2.9,2021-10-22T22:27:49Z
-17.8381,28.5635,10.1,3,2021-10-22T22:44:54Z
-17.8269,28.5657,12,2.5,2021-10-22T22:50:20Z
-17.8359,28.5929,11.7,2.6,2021-10-22T22:54:58Z
-17.8304,28.5626,11.3,2.9,2021-10-22T22:56:16Z
-17.8344,28.5386,13.7,2.5,2021-10-22T23:05:05Z
-17.8325,28.5578,13.3,3.4,2021-10-22T23:06:13Z
-17.858,28.564,11.5,2.4,2021-10-22T23:14:30Z
-17.8381,28.5622,10.7,3.4,2021-10-22T23:19:31Z
-17.8298,28.5603,12.8,3,2021-10-22T23:28:58Z
-17.8308,28.5655,10.9,3.2,2021-10-22T23:36:38Z
-17.814,28.5639,11,2.5,2021-10-22T23:40:04Z
-17.852,28.5645,12,2.5,2021-10-22T23:42:49Z
-17.8345,28.5673,13.1,3.4,2021-10-22T23:48:24Z
-17.8428,28.5629,10.5,3.2,2021-10-22T23:57:26Z
-17.8476,28.5605,10.8,2.6,2021-10-21T00:01:09Z
-17.8401,28.5645,11.8,2.4,2021-10-21T00:06:11Z
-17.8331,28.5573,13.9,2.8,2021-10-21T00:34:30Z
-17.8349,28.5616,13.6,3.7,2021-10-21T00:45:47Z
-17.8377,28.5535,14.2,2.9,2021-10-21T00:56:44Z
-17.8367,28.563,12.5,2.7,2021-10-21T01:05:17Z
-17.8277,28.5625,11.1,2.7,2021-10-21T01:22:06Z
-17.8333,28.5607,13.3,3,2021-10-21T02:02:59Z
-17.8391,28.5727,37.1,4.3,2021-10-21T02:14:49Z
-17.8385,28.5564,12.5,3.3,2021-10-21T02:21:47Z
-17.7981,28.5134,9.2,2.5,2021-10-21T02:24:53Z
-17.8352,28.5548,12.9,2.9,2021-10-21T02:31:42Z
-17.8475,28.5499,14,3.4,2021-10-21T02:36:08Z
-17.8319,28.5644,13.2,2.8,2021-10-21T03:36:17Z
-17.8412,28.5568,13,2.7,2021-10-21T03:43:20Z
-17.8382,28.5569,13.9,2.8,2021-10-21T03:51:14Z
-17.8352,28.5636,12.2,2.9,2021-10-21T04:03:00Z
-17.8434,28.5681,14.4,2.5,2021-10-21T04:11:07Z
-17.8281,28.5525,14,2.6,2021-10-21T04:15:11Z
-17.8474,28.5524,14.4,3.2,2021-10-21T04:18:02Z
-17.8433,28.5587,13.1,3.1,2021-10-21T04:19:59Z
-17.8368,28.5531,14.1,2.6,2021-10-21T04:22:09Z
-17.8378,28.5499,13.2,3.1,2021-10-21T04:52:56Z
-17.8359,28.555,12.6,2.8,2021-10-21T04:57:05Z
-17.8355,28.5617,11.5,3.3,2021-10-21T05:00:21Z
-17.833,28.56,9.7,2.8,2021-10-21T05:12:43Z
-17.8403,28.5586,12.9,3.4,2021-10-21T05:15:34Z
-17.8279,28.5614,12.6,2.9,2021-10-21T05:25:03Z
-17.8384,28.5666,10.1,2.7,2021-10-21T05:31:37Z
-17.8399,28.556,12.9,3.4,2021-10-21T05:32:54Z
-17.8291,28.5611,11.1,2.5,2021-10-21T05:50:26Z
-17.8317,28.562,12.8,2.5,2021-10-21T05:52:16Z
-17.8381,28.5629,10.4,3,2021-10-21T06:02:41Z
-17.8421,28.5705,11.3,2.6,2021-10-21T06:16:11Z
-17.8391,28.5524,12.4,3.2,2021-10-21T06:22:57Z
-17.8344,28.5735,11.2,2.8,2021-10-21T06:25:47Z
-17.8274,28.5638,10.4,2.7,2021-10-21T06:27:30Z
-17.8396,28.5575,11.2,3.4,2021-10-21T06:56:35Z
-17.8436,28.5572,12.2,2.5,2021-10-21T06:59:12Z
-17.8395,28.5618,11.2,2.8,2021-10-21T07:13:26Z
-17.8391,28.5663,11.4,2.6,2021-10-21T07:17:04Z
-17.8295,28.563,10.5,3,2021-10-21T07:18:48Z
-17.8444,28.5678,11.4,2.8,2021-10-21T07:27:05Z
-17.8298,28.5627,13.3,3.3,2021-10-21T07:32:21Z
-17.8289,28.564,12.4,2.9,2021-10-21T07:45:28Z
-17.8351,28.5557,12.7,3.3,2021-10-21T07:47:05Z
-17.8294,28.5581,10.7,2.9,2021-10-21T07:55:16Z
-17.8418,28.553,12.8,2.8,2021-10-21T08:08:11Z
-17.842,28.5534,10.7,2.6,2021-10-21T08:19:26Z
-17.8259,28.5648,11.3,3,2021-10-21T09:02:45Z
-17.8303,28.5667,10.7,3,2021-10-21T09:39:33Z
-17.8304,28.5563,12.5,3.5,2021-10-21T09:48:04Z
-17.8296,28.5661,11.2,3.4,2021-10-21T09:55:36Z
-17.8269,28.5706,12.7,2.8,2021-10-21T10:17:01Z
-17.8366,28.5665,11,3.3,2021-10-21T10:30:48Z
-17.8289,28.5632,12.2,3,2021-10-21T10:43:25Z
-17.8352,28.5602,10.4,2.7,2021-10-21T10:45:22Z
-17.8073,28.5563,13.6,2.9,2021-10-21T10:51:14Z
-17.8328,28.5769,10.7,2.7,2021-10-21T12:31:10Z
-17.8408,28.5645,11.3,3.4,2021-10-21T12:46:06Z
-17.8443,28.5716,14.9,3,2021-10-21T13:07:33Z
-17.8354,28.5603,13.9,3.3,2021-10-21T13:07:41Z
-17.8237,28.5566,13.7,2.7,2021-10-21T13:08:51Z
-17.8559,28.5553,14,2.9,2021-10-21T13:19:02Z
-17.8605,28.5738,10.3,2.5,2021-10-21T13:19:37Z
-17.8249,28.5808,10.8,2.6,2021-10-21T14:07:26Z
-17.8635,28.5722,13.5,2.7,2021-10-21T14:07:40Z
-17.8375,28.5686,11.1,3.1,2021-10-21T14:08:02Z
-17.8479,28.5598,12.1,3.4,2021-10-21T14:15:09Z
-17.8311,28.5673,13.2,2.6,2021-10-21T14:19:06Z
-17.8087,28.5784,13.7,2.7,2021-10-21T14:23:36Z
-17.8344,28.5653,11.6,3.1,2021-10-21T14:30:51Z
-17.8464,28.5684,10.6,2.3,2021-10-21T14:42:20Z
-17.8221,28.5658,10.8,2.5,2021-10-21T14:46:16Z
-17.8323,28.5643,10.8,3.3,2021-10-21T14:51:11Z
-17.852,28.5609,13,3.4,2021-10-21T14:57:07Z
-17.8406,28.5598,11.6,3.8,2021-10-21T15:08:06Z
-17.843,28.5723,13.8,2.8,2021-10-21T15:11:53Z
-17.8332,28.5703,9.1,3.5,2021-10-21T15:26:14Z
-17.8356,28.5542,13.2,2.7,2021-10-21T15:42:31Z
-17.8332,28.5684,10.8,3.3,2021-10-21T15:45:40Z
-17.8278,28.5722,10.6,2.7,2021-10-21T15:48:43Z
-17.8231,28.5513,13.7,3.2,2021-10-21T16:06:27Z
-17.8644,28.5628,10.2,2.4,2021-10-21T17:12:08Z
-17.7932,28.5569,14.1,2.6,2021-10-21T17:42:22Z
-17.8259,28.5449,12.6,2.5,2021-10-21T17:59:15Z
